,username,tweet,likes_count,label
1673,orchlon,"Тэнэг ситинет,, ингээд л нетгvй амьдрах нь гээд 2 едер эвлэрснийг нь яана гээч лол",0,1
1674,chingundorj,Зиа байз өдөр ямар тэнэг мал нь шагайруу өшигөлчтрлөөдө новш шээт юма,0,1
1675,tubshuk,2.29-едер цаг хугацааны алдааг залруулж бгаа едер юм уу? нэг бол энэ едер цаг хугацааны алдаа юм уу? Гэнэт тэнэг бодол терев...,0,1
1676,shijir_ok,"Яанаа энэ тэнэг-г хараач ээ, тvмэндээ барих тvшээдийн бэлэг гээд дуулж, шvлэгт уншиж энэ тэ дундууктчих юм аа  http://t.co/6nPYHBlG",0,1
1677,tsbat_it,@Atgahan яааг vнэн. Тэнэг реклам.,0,1
1678,shijir_ok,Утаагvй зуухаар утааны асуудлыг шийднэ гэж боддог манай дарга нар ч тэнэг байна даа. Тээр нь зуух биш тэсрэх бембег болж хувирлаа,0,1
1679,shijir_ok,Естой хэрэг алгаа ямар дvvрцэн тэнэг гэхээрээ ингэдэг байнаа.,0,1
1680,shijir_ok,"Монголын ард тvмэн тэнэг биш. Тэд хэзээ нэгэн цагт еерсдийг нь доромжилж, дорд vзсэн том нэртэнгvvдээс хариугаа маш чанга авах болно",0,1
1681,shijir_ok,@BatboldPM за боль доо еренхий сайдаа. Ингэж тархи угаах хэрэггvй шдээ. Ард тvмнээ тэнэг гэж бодоод бдг юм биш биз дээ,2,1
1682,temuujin_kh,@ganbatb хавьд сонсоогүй тэнэг харьцуулалт байна.,0,1
1683,ondooah,Хүнд тэнэг харагдаж чадна гэдэг бас чадвар шүү,0,1
1684,shirako1257,Тэнэг Жиргээ зураг оруулж жиргэж болохгүй байна,0,1
1685,shijir_ok,@amaraaliberty @ninjbat @babulaclub миний схн УБ хотод мянга мянган царайлаг схн бvсгvvчvvд бхд тэднээс шилж шилж ганцтай бна гдг чинь тэнэг,0,1
1686,shijir_ok,"@Daimka07 @tsogtgerelb тийн гээд хэлчихээ, тэнэг хvнд чи тэнэг гэж ойлгуулпх хэцvv шд :Р",0,1
1687,demi_chef,"@dsainbayar тэд өөрсдөө ч бичдэггүй, бусдыг ч сонсдоггүй шүү дээ.Бусдыг follow хийвэл тэнэг харагдана гэж боддог байх. @elbegdorj @BatboldPM",0,1
1688,shijir_ok,сайн эрэгтэй гуталтай дэлгvvр ереесее байхгvй юм.Едержингее яваад уур хvрчихлээ.Явж явж ханбvргэдэгээс авсан чинь тэнэг гутал авчиж ээ,0,1
1689,shijir_ok,"@TsogtgerelB естой тэнэг хэрэг. Энэ балайрлынх нь телее засгийн газрыг, еренхий сайдыг, еренхийлегчтэй татан буулгахад яг тохирно :)",0,1
1690,shijir_ok,"@Uyangam хэхэ надаас л лав хаана бна, юу хийжийнэ, хэнтэй бна г.м асуулт асуухаар надад vнэхээр тэнэг санагддаг :)",0,1
1691,iregedui,“@Uyanga_ts: хэнийг ч хамаагүй зодмоор эсвэл юу ч хамаагүй эвдмээр бна... Үнэн тэнэг бна...” ene chin harin sonin .... ?,0,1
1692,daguul_uls,Энэ ачтан эмнэлэг улсын эмнэлэг шиг тэнэг газар байна даа яарч явахад тvр хvлээжии нтр гээд балайрахын vнэгvй vзvvлж бгаа биш дээ,0,1
1,pearlpearl441,"Зарим нэг хүний төлөө юу ч хийж чадахгүйдээ, өөртөө уур хүрэх юм",0,1
2,otgonbat_b,Seoul ийн цагаар таарууллаа монгол улс гэж байна уу нээрээ уур хүрэх үе их байх юм даа ямар ч бодлого алга болж дээ,2,1
3,bmunkhbat,Гэхдээ бид өчнөөн боломжуудыг просто проебали гэхээр л уур хүрэх юм аа. Арай л биш юм аа. Фаак -_-,0,1
4,mongolia_sun,Бодон бодон уур хүрэх гүйээ мөн гэцүү шүү.Одоо ч бараг больждээ.Уурлахаас ч залхуурдаг юм шиг,0,1
6,dorj9169,Ойр дотны хүн хүнд өвчин тусахад .Монголд төрсөндөө уур хүрэх юм .дарга нарын тансаг хэрэглээ дэлхийн төвшинд хүрлээ .ЭМД салбар 1980 он,1,1
7,turuualtan,@TDuuren  Орой бүр чиний бичсэн юмыг уншиж ганцаараа инээж кайф авах юм. Улс төр гэхээр одоо уур хүрэх болж.,1,1
8,biligb,@batzorig2012 хахаха. Чи заримдаа жррхрн хүүхэд шигийн тээ. Уур хүрэх био инээд хүргээд бхын. За одоо стоп. Хүүхэн ярья @Zulaa23 @shijir_ok,0,1
10,19001950zar,@Oyuna14 алга доо. Тв үзэхээр уур хүрэх,0,1
11,uuganaa0,Өнөөдрөөс хойш цэцэг харахаар уур хүрэх нь дээ,0,1
17,bat_otgon_b,@AmartuvshinD Монголыг бензинээр хангаж чадахгүй л юм бол байгалиа сүйтгүүлэх ямар утга байнаа? Жил ирэх тутам анхны ерөнхийлөгчид уур хүрэх,1,1
0,lion_mgl,"“Харилцан дагана” гэчихээд дагасан дараа эргээд дагадаггүй хүмүүс бодит амьдрал дээр хулгайч, залилагч, луйварчид байдаг биз бодохнээ 🤔😂",56,1
1,erdemgoo,Дэлгүүрээс ёом авалгүй гарахаар хулгайч аятай айммаарр хархын.Нүцгэн шахуу ганц палажтай мамайг  гөх бөгс барьж нэгжих гээд бдымуу хаашайийн😆😆😆,7,1
2,radiiganjuur,МАН 808 тэрбумын концессын хулгайч нар шиг гишүүдээсээ салах хэрэгтэй Тэгэхгүй бол 2020 он будаа.,0,1
3,bats1020,"Гадаад суух элчин консул,Үндсэн хуулийн цэц гд хулгайч луйварчид,тэтгэвэрийнхэн,идэж шамшигдуулагчид үүрлэх газар гж үү.Тэгэж бодохгүй бн",0,1
4,puunye,@1166tsogt хөгшөөн 2 хулгайч эвсээд хождоггүй. Эвтэй байвал хол явдаг бөлгөө кккккк@mgllonglive,0,1
5,puunye,@MbBaagii адилхан хулгайч бөлгөө.цагаан хэрээ лав биш ш дээ,0,1
6,altantsetseg432,"""@JOtgonbaatar: @Tanhai_Emee @m_narantuya юу яасан жаргалтай вэ? Ард түмнийхээ зовлонгоор жаргаж байгаа хулгайч нар байж.""ТТИЙМ  ШҮҮ",1,1
7,altantsetseg432,"""@ayako_mongol: Сайханбилэг Баярцогт гэгч 2 Хоролмаа зугтаачихсан уу. жиргээнд ч байхгүй хулгайч зантай""НЭЭРЭЭ  ХААЧСАН  БЭ",0,1
8,munkhtur_bs,"@ilbenkh Мэндээ... Яг сая ""Малын хулгайч""-ийг үзээд Бонжиго бонжиго гээд гэвтэж байлаа…",2,1
9,altantsetseg432,"""@Uyanga_ts: 6 Сарын дараа өрөө төлнө. Наа засгаа хурдан байгуулж захаас нь хулгайчаа илрүүлж хөрөнгийг нь хураа!""ХУЛГАЙЧ  ХУЛГАЫЧАА  ИЛРҮҮ",0,1
10,altantsetseg432,"""@ByambaBob: Мэргэжлийн хулгайч хэж сонсож байснаас, мэргэжлийн засгийн газар гэж дуулаагуй юм бн.""БАЙХ  ЁСТОЙ  ГЭВЧ  АЛГА ДАА  ОДОО  ХАРНА",0,1
11,tuvshintuwshin,"2012 оны сонгуулиар Ордны хулгайч нарыг шоронд хий, авлигачид, эх орноо худалдагсад гээд орилоод байсан өнөөөр ч хэвээрээ. Гагцхүү давшлагч,",0,1
12,idergovi,"“@bataamanager: Дамбын Хишгээтэй 1 тойрогт нэр дэвшиж бга нэр дэвшигчдэд хандаж нэг үг хэлье ""Ум мани бадми хум"" хулгайч  хулгайчтайгаа",0,1
13,altantsetseg432,"""@tsevegee_nb: Одоо засрахаа өнгөрсөөн.  Хуурсаар2 худалч Хумсалсаар2 хулгайч гдг  ХАР  ХАЙРЦАГ  БАЙСАН  ЦАГТ  ӨӨРЧЛӨЛТГҮЙ",0,1
14,altantsetseg432,"""@factmn: “Топ 10 хулгайч”-ийг нэрлэлээ  https://t.co/0MMri1zWoW  https://t.co/6BoiQRJfdw""ЭНД  НЭГ  ИЛҮҮ  ЖЕНКО  ГЭДЭГ ҮСЭГ  ЦОХИЖ  ЯВНА",0,1
15,altantsetseg432,"""@Enkhbayar_bat: #ХуулийнНударга  https://t.co/Horyhr9pAS""ҮНЭХЭЭР  ТӨРИЙН  ТӨМӨР  НУДРАГАНЫ  АМТ  ДААНЧ  ХУЛГАЙЧ УРУУГАА  БИШ",1,1
16,altantsetseg432,"""@ayako_mongol: Монголын Залуучуудын Холбоо Бүх хулгайч ахан дүүсээ зарла.  Бүгдийг нэгэн зэрэг шалгацгаая""АРДЫН  ШАЛГАХ  ЗӨВЛӨЛ",0,1
17,altantsetseg432,Энэ  инээж  байгаа  банкир  соёлтой  хулгайч  юмаа    үүрэг  өгдөгүүд  нь  ч  эрээгээ  алдсан  дээрэмчид  байж  таарлаа,0,1
18,altantsetseg432,ЛУВСАНЖАМЦ  ЛАМТААН    ГАНДАН  АРД  ТҮМНИЙ  ГАРААС  ХУЛГАЙЛАГДСАН  ГЭСЭН  ҮНЭНҮҮ  ХУЛГАЙЧ  НЬ  ХАМБА  ЧОЙЖАМЦ  ГЭНЭ,0,1
19,tuvshintuwshin,"@batzayased @25 Монголд хулгай нүүрлэв. Хамгийн түрүүнд хулгайч ""Хулгайчийг бариарай"" хэмээн хашгирав.",0,1
20,tuvshintuwshin,"@HulgaichguiMGL @GDugarjav Монголд хулгай нүүрлэв. Хамгийн түрүүнд хулгайч ""Хулгайчийг бариарай"" хэмээн хашгирав.",1,1
21,tuvshintuwshin,@d_bmb @Asashoryu @ganaa4663 @munkhbat_a ЗАЛУУСЫН ТАРХИНЫ ХУЛГАЙЧ,1,1
22,tuvshintuwshin,Энэ дуракт МАН ямар албан тушаал амласан бол доо. Жинхэнэ хулгайч гэвэл иймэрхүү нөхдийг л хэлнэ дээ.  https://t.co/bjxsStaxYT,0,1
23,tuvshintuwshin,@TsogtgerelB @KhasbaatarS күээ ерөө Хятадаас хүртэл архи хулгайгаар оруулаад ирэх юмаа энэ хулгайч нар дэнднээ,0,1
24,choi_battulga,Чингис хаан урвасан хулгайч нарыг ах дүү анд нөхөд гэлтгүй шууд өчиггүй цаазалдаг байсан.,1,1
25,choi_battulga,@munkhbat_a Жагсаалтын наймаагаар бас хэдэн хулгайч орж ирэх нь ээ дээ. Гэцүү ч юм даа.  Хулгайчгүй Монгол- мөрөөдөл болох вий,1,1
26,altantsetseg432,ИТГЭЛ  ГЭЖ  ҮНЭ  ЦЭНЭТЭЙ   ИЗНН  ИТГЭЛЭЭ  ХУЛГАЙЛУУЛСАН.ХУЛГАЙЧ  НЬ  ХЭН  БАЙХ  ВЭ.  ТААЦГАА,0,1
27,berkh_berkh,@altankhuyag_mn @uulen_mon Хулгайч хулгайчаа эргэж дээ. Бас хулгайч нартаа мэнд хүрэгсэн юм бх даа хөөрхий.,0,1
28,nyamamuna,@ariunkhishigG Хулгайч нар гэж хэнийг хэлээд байнаа? Бусдыг шууд ингэж хэлж болдог юм уу?,1,1
29,choi_battulga,"Жиргээ шагайхаар битүү 100 хар хулгайч гэд нэг юм ""хавтгай"" яваад бн юу вэ",0,1
30,odser,@DMuunuu за даа наадах чинь шилийн хулгайч нарын л үг байх,0,1
31,enkhbayar_bat,"Баабар vнэн л хэлсэн байна шдээ: ""Монгол тор хулгайч дээрэмчдээсээ сал!"" гэж...",28,1
32,zoloozj,"Улаан туулай худалч, хулгайч, муу , харин цэнхэр туулай шударга сайн #АТГ хүүхдүүдэд хичээл заасан байна #MNBTVмэдээ хэхэ алахымаа",0,1
